"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://www.lupo.com.br/pijama-lupo-af-shdoll-24243-003/p","121","25","4.840","55.795","Fairly Hard","","","","","","","","","","pt-BR","e066f2b67c4bb44662fe7e708199c7df","Indexable",""
"https://www.lupo.com.br/pijama-lupo-am-longo-familia-cinema-28686-001/p","48","14","3.429","62.355","Normal","","","","","","","","","","pt-BR","9fee233ddc813c82e6c14b2451487730","Indexable",""
"https://www.lupo.com.br/pijama-lupo-af-longo-canelado-24607-001/p","119","25","4.760","45.600","Hard","","","","","","","","","","pt-BR","6ccd2ccf10932928cbf12ebf033562e3","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-kit2-00141-088/p","112","23","4.870","62.907","Normal","","","","","","","","","","pt-BR","f9eb6cafac927020730eeb612a59e2d2","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-sport-kit2-02727-088/p","77","16","4.812","56.922","Fairly Hard","","","","","","","","","","pt-BR","5ef4a5c38a6ae950d1d0215b0bacc6fc","Indexable",""
"https://www.lupo.com.br/meninos/meias","876","125","7.008","58.529","Fairly Hard","","","","","","","","","","pt-BR","10ccbea9c013b029c75e910e28ae77dc","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00132-002/p","125","24","5.208","48.592","Hard","","","","","","","","","","pt-BR","e528c36fb638e532b3a42e16db112c5b","Indexable",""
"https://www.lupo.com.br/beachwear","786","119","6.605","51.597","Fairly Hard","","","","","","","","","","pt-BR","ea7ee954bed7a564fd49684dacf3fd62","Indexable",""
"https://www.lupo.com.br/boxer-lupo-kids-algodo-c-elastano-00151-011/p","96","21","4.571","73.533","Fairly Easy","","","","","","","","","","pt-BR","10d86112df07cf81c4e6ba5989e444f4","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-sport-kit3-02725-089/p","152","28","5.429","44.926","Hard","","","","","","","","","","pt-BR","157fcc031859d2c3cae25db50e4370c5","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00136-001/p","93","22","4.227","58.815","Fairly Hard","","","","","","","","","","pt-BR","d564b1a01f2820e05b6b1dac22f13a79","Indexable",""
"https://www.lupo.com.br/meninos/pijama","878","124","7.081","55.211","Fairly Hard","","","","","","","","","","pt-BR","278a1ce7837447cc7033d7fd25dda4c8","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-00137-010/p","90","23","3.913","60.923","Normal","","","","","","","","","","pt-BR","94f046685d391f97d86f2666e9f4858f","Indexable",""
"https://www.lupo.com.br/meia-lupo-af-kit3-04536-089/p","72","15","4.800","56.263","Fairly Hard","","","","","","","","","","pt-BR","a5c9bd11c92a2762b72ba459aa350d9c","Indexable",""
"https://www.lupo.com.br/calcinha-lobinha-kf-basica-kit3-18101-089/p","50","12","4.167","80.782","Easy","","","","","","","","","","pt-BR","fa5f821051807c53de26dca13adf4ba0","Indexable",""
"https://www.lupo.com.br/meninos/cuecas","789","112","7.045","58.470","Fairly Hard","","","","","","","","","","pt-BR","edde1327c2c16f1e4ca67f454981e3a8","Indexable",""
"https://www.lupo.com.br/meia-lupo-au-sport-kit3-03270-089/p","130","24","5.417","47.105","Hard","","","","","","","","","","pt-BR","b82de7e11219ac0be834242ef55f9d5f","Indexable",""
"https://www.lupo.com.br/meia-lupo-am-sport-kit3-03292-089/p","93","17","5.471","49.366","Hard","","","","","","","","","","pt-BR","956bdd5d2d2f50f826c83423321da88","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-kit2-00784-088/p","99","22","4.500","55.286","Fairly Hard","","","","","","","","","","pt-BR","e5f0236795ba34a5adeec97a2b4428d2","Indexable",""
"https://www.lupo.com.br/meia-lupo-au-walk-kit3-03225-089/p","90","16","5.625","56.366","Fairly Hard","","","","","","","","","","pt-BR","3a6f280902638f5b6ecf744b93bf4e2e","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-slip-kit3-00515-089/p","66","14","4.714","68.741","Normal","","","","","","","","","","pt-BR","870cb744f3253aae9cb7162d0283bdbb","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-kit2-02835-088/p","124","20","6.200","62.044","Normal","","","","","","","","","","pt-BR","a9af37cbc71518de808fd93449336be","Indexable",""
"https://www.lupo.com.br/kits?map=productclusternames","527","78","6.756","68.663","Normal","","","","","","","","","","pt-BR","a2f05ef2a2b6df01cc2855e2f5a9948f","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/meia-disney-ku-mickey-02300-292/p","68","16","4.250","69.401","Normal","","","","","","","","","","pt-BR","d394240930be632f447712f751954f90","Indexable",""
"https://www.lupo.com.br/geral?map=productclusternames","176","35","5.029","100.000","Very Easy","","","","","","","","","","pt-BR","474abc945ccc08b491941e46c7c4c9e9","Indexable",""
"https://www.lupo.com.br/robe-modal-exclusivo-feminino-lupo/p","44","12","3.667","70.445","Fairly Easy","","","","","","","","","","pt-BR","9b5bdd93c2bff56941fbc621f39503f5","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-felpa-cano-mdio-03701-002/p","97","17","5.706","63.241","Normal","","","","","","","","","","pt-BR","af7ab3b48b5bb0cf626d2299a5c82cda","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-02728-002/p","71","15","4.733","56.662","Fairly Hard","","","","","","","","","","pt-BR","a75dd21b5c9e192bb1b448b29dd6bd10","Indexable",""
"https://www.lupo.com.br/meia-disney-au-toy-story-16990-039/p","72","17","4.235","72.111","Fairly Easy","","","","","","","","","","pt-BR","a815e3c8f56bd32935a9b025f433783f","Indexable",""
"https://www.lupo.com.br/pijama-modal-exclusivo-masculino-lupo/p","43","12","3.583","61.542","Normal","","","","","","","","","","pt-BR","63f8dfb8f660e93e67ba8ee79c6cd14b","Indexable",""
"https://www.lupo.com.br/calcinha-loba-basica-sem-costura/p","99","20","4.950","44.574","Hard","","","","","","","","","","pt-BR","ee938de89a3aad3c437f53b3ee03d234","Indexable",""
"https://www.lupo.com.br/pijama-lupo-af-shdoll-modal-floral-24595-900/p","50","13","3.846","60.803","Normal","","","","","","","","","","pt-BR","24425d1af1e8ca53102829a409a46517","Indexable",""
"https://www.lupo.com.br/meia-disney-km-cars-02230-130/p","67","16","4.188","71.265","Fairly Easy","","","","","","","","","","pt-BR","13ab97b9d1c3eff50751776c93f95c3","Indexable",""
"https://www.lupo.com.br/calcinha-curve-sem-costura-40378-001/p","102","22","4.636","41.223","Hard","","","","","","","","","","pt-BR","2d6705d18265e10ee1503e77d900056c","Indexable",""
"https://www.lupo.com.br/blusa-loba-af-basica-41600-001/p","64","16","4.000","52.081","Fairly Hard","","","","","","","","","","pt-BR","4aa62b3f8b320a1378f1c0b2013e475d","Indexable",""
"https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p","70","18","3.889","32.479","Hard","","","","","","","","","","pt-BR","a061af497d8d865633ab9ae500ee4a66","Indexable",""
"https://www.lupo.com.br/feminino/pijamas","891","139","6.410","51.258","Fairly Hard","","","","","","","","","","pt-BR","57cb100a9056ef2cd1a947c99d98e4cf","Indexable",""
"https://www.lupo.com.br/produtos/roupas-femininas","468","84","5.571","58.192","Fairly Hard","","","","","","","","","","pt-BR","4a9be7fcb62feb694f51ddc9679691dc","Indexable",""
"https://www.lupo.com.br/blusa-loba-af-warm-g-a-45264-001/p","109","22","4.955","41.920","Hard","","","","","","","","","","pt-BR","7178e61e6a095e68b96e8abe59770060","Indexable",""
"https://www.lupo.com.br/suti-curve-sem-costura-41378-001/p","101","21","4.810","44.480","Hard","","","","","","","","","","pt-BR","c1ccec4a39a1e71f89abc896d6777169","Indexable",""
"https://www.lupo.com.br/produtos","777","107","7.262","61.186","Normal","","","","","","","","","","pt-BR","e4c1476fcc128dc7086fb142404275e5","Indexable",""
"https://www.lupo.com.br/feminino/modeladores","1230","169","7.278","48.268","Hard","","","","","","","","","","pt-BR","56ace3f0394e34cdcaf49496fe1c6b73","Indexable",""
"https://www.lupo.com.br/feminino/meias","810","135","6.000","49.301","Hard","","","","","","","","","","pt-BR","dedd4cc861d0bd5c7bf1f8116f86fea3","Indexable",""
"https://www.lupo.com.br/feminino/sutia","916","128","7.156","57.986","Fairly Hard","","","","","","","","","","pt-BR","23d326ef5e3980e343654c843937a16b","Indexable",""
"https://www.lupo.com.br/feminino/calcinhas","1008","149","6.765","62.829","Normal","","","","","","","","","","pt-BR","e26a9b519069e19b78938ecd23f43c47","Indexable",""
"https://www.lupo.com.br/calcinha-loba-af-f-dental-bas-40600-001/p","72","18","4.000","42.975","Hard","","","","","","","","","","pt-BR","5816fac96f3e99ecb648a89ac4405d3f","Indexable",""
"https://www.lupo.com.br/t-shirt-micromodal-unissex-sem-costura-75044-900/p","177","30","5.900","34.992","Hard","","","","","","","","","","pt-BR","209119ef6989b8dd7900dcbdd75f2bdf","Indexable",""
"https://www.lupo.com.br/masculino/cuecas/samba-cancao","875","123","7.114","49.945","Hard","","","","","","","","","","pt-BR","915b8c723d7278d7485916cb5c5ebbac","Indexable",""
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-068/p","105","23","4.565","52.338","Fairly Hard","","","","","","","","","","pt-BR","4802e8e75b979b2ee0edc9ddc595f77d","Indexable",""
"https://www.lupo.com.br/masculino/meias","689","117","5.889","50.076","Fairly Hard","","","","","","","","","","pt-BR","cb194e06dcbfea0882b2e17d1ee094b6","Indexable",""
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-069/p","104","22","4.727","45.852","Hard","","","","","","","","","","pt-BR","96d5f9f829b912a0d4182a4da6433d36","Indexable",""
"https://www.lupo.com.br/masculino/pijamas","987","133","7.421","57.531","Fairly Hard","","","","","","","","","","pt-BR","4419bc3c22d4b8fe868df94225b02944","Indexable",""
"https://www.lupo.com.br/boxer-bambu-sem-costura-18471-002/p","111","23","4.826","59.412","Fairly Hard","","","","","","","","","","pt-BR","97fe67716a7c96c6b01d58efa3617091","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-microf-00671-002/p","105","24","4.375","46.086","Hard","","","","","","","","","","pt-BR","5e28ad0a94779882927773d64beac533","Indexable",""
"https://www.lupo.com.br/produtos/roupas","480","85","5.647","62.923","Normal","","","","","","","","","","pt-BR","65d9a08ff706fe62eb567846ba5c7859","Indexable",""
"https://www.lupo.com.br/cueca-lupo-am-boxer-00784-016/p","102","21","4.857","53.440","Fairly Hard","","","","","","","","","","pt-BR","a6f5ad2bd3bb06e81aa6064c32d32cae","Indexable",""
"https://www.lupo.com.br/cueca-lupo-boxer-microf-00436-002/p","114","26","4.385","50.253","Fairly Hard","","","","","","","","","","pt-BR","2907810a62e409047c8f40eb129e9fa6","Indexable",""
"https://www.lupo.com.br/pijama-lupo-am-curto-modal-28662-900-outlet/p","53","15","3.533","97.898","Very Easy","","","","","","","","","","pt-BR","684752fb3426b32bd9486737a89db62e","Indexable",""
"https://www.lupo.com.br/masculino/meias/urban","410","59","6.949","33.058","Hard","","","","","","","","","","pt-BR","952bf396a9047adf621e2dc9163195b6","Indexable",""
"https://www.lupo.com.br/blusa-decote-quadrado-sem-costura-45297-001-outlet/p","120","24","5.000","62.875","Normal","","","","","","","","","","pt-BR","ca29ebf06fe11a4f3fe837a2489c5308","Indexable",""
"https://www.lupo.com.br/blusa-regata-ribana-feminina-lupo-45296-001-outlet/p","74","20","3.700","73.893","Fairly Easy","","","","","","","","","","pt-BR","51e81ec9f11ffe544f49b6b3059b066d","Indexable",""
"https://www.lupo.com.br/meia-calca-disney-bf-lobinha-02527-009-outlet-outlet/p","50","15","3.333","100.000","Very Easy","","","","","","","","","","pt-BR","a710ff473079e28086a694826b938663","Indexable",""
"https://www.lupo.com.br/meia-disney-bu-star-wars-02083-001-outlet-outlet/p","51","15","3.400","100.000","Very Easy","","","","","","","","","","pt-BR","515b14b4e9f458843ebb41bc61a74759","Indexable",""
"https://www.lupo.com.br/meia-lupo-kf-02680-302-outlet/p","71","18","3.944","82.485","Easy","","","","","","","","","","pt-BR","ad99f9e8072c7500e4f16dbee2afa5ef","Indexable",""
"https://www.lupo.com.br/suti-rib-sem-costura-41380-001-outlet/p","109","22","4.955","67.533","Normal","","","","","","","","","","pt-BR","315a1ac63023495e27613c3845e45f6a","Indexable",""
"https://www.lupo.com.br/meia-marvel-km-vingadores-02451-012-outlet/p","77","19","4.053","78.568","Fairly Easy","","","","","","","","","","pt-BR","84a65d2d9dd66d0422c40c4149d432c3","Indexable",""
"https://www.lupo.com.br/boxer-micromodal-com-elastano-18474-001/p","108","21","5.143","51.215","Fairly Hard","","","","","","","","","","pt-BR","dafd7c1110f45206d2e82a6856faf576","Indexable",""
"https://www.lupo.com.br/boxer-lupo-kids-sem-costura-00137-030/p","93","21","4.429","58.611","Fairly Hard","","","","","","","","","","pt-BR","5b634bc909044057b8c12952d2161d79","Indexable",""
"https://www.lupo.com.br/sunga-lupo-kids-algodo-com-elastano-00380-001/p","96","21","4.571","56.789","Fairly Hard","","","","","","","","","","pt-BR","acf2a0d3c8c7b4eeafec834d5f217763","Indexable",""
"https://www.lupo.com.br/meninos/cuecas/slip","378","56","6.750","56.746","Fairly Hard","","","","","","","","","","pt-BR","f243155bae90d1d7e7a929687d254ecc","Indexable",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-00141-003/p","101","22","4.591","72.344","Fairly Easy","","","","","","","","","","pt-BR","e699cce2577083161f0288f059699fd9","Indexable",""
"https://www.lupo.com.br/cueca-disney-slip-kit-com-3-unidades-00111-089/p","148","27","5.481","58.938","Fairly Hard","","","","","","","","","","pt-BR","c8e2ff2688aa20b51d14cf21eecae435","Indexable",""
"https://www.lupo.com.br/produtos/Adulto/Feminino?PS=12&map=c,specificationFilter_27,specificationFilter_30","782","111","7.045","59.261","Fairly Hard","","","","","","","","","","pt-BR","5bc7b61943260ea678d033c799398165","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/meninos/cuecas/boxer","844","105","8.038","61.853","Normal","","","","","","","","","","pt-BR","be41115c5ce301208234ea7cccc5f7b0","Indexable",""
"https://www.lupo.com.br/slip-lupo-kids-algodo-00361-002/p","76","17","4.471","76.511","Fairly Easy","","","","","","","","","","pt-BR","63ff8788a9ee1b8a351ab68c2e6eb361","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-curto-robots-20620-001/p","46","12","3.833","66.849","Normal","","","","","","","","","","pt-BR","e4c110fd6b22893099434d415f9cba8d","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-manga-longa-20632-001/p","116","25","4.640","48.241","Hard","","","","","","","","","","pt-BR","55fc780c7a3a2fb876bfb81af3ac2c30","Indexable",""
"https://www.lupo.com.br/produtos/meias/soquetes","510","74","6.892","72.276","Fairly Easy","","","","","","","","","","pt-BR","d697aeb465d20309137f101741f94a78","Indexable",""
"https://www.lupo.com.br/pijama-curto-km-dino-20614-001-outlet/p","46","12","3.833","68.688","Normal","","","","","","","","","","pt-BR","748b8b37163d437b322d710ae3315314","Indexable",""
"https://www.lupo.com.br/pijama-curto-km-lupo-natal-cats-20673-900/p","131","27","4.852","47.564","Hard","","","","","","","","","","pt-BR","7eb5503d7e0bfb96715fc8d2d7e89344","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-longo-dinos-20646-001/p","50","14","3.571","61.082","Normal","","","","","","","","","","pt-BR","3e1fc4cac6c741571f55e1aa38bfb5b","Indexable",""
"https://www.lupo.com.br/feminino/calcinhas/tanga","1021","133","7.677","51.635","Fairly Hard","","","","","","","","","","pt-BR","ddf8824c9bcec102e4202a7cb562e87b","Indexable",""
"https://www.lupo.com.br/pijama-lupo-km-curto-20631-001/p","121","24","5.042","44.404","Hard","","","","","","","","","","pt-BR","ed5809ccf7d1a257d9bb2e53025b3d79","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","188","35","5.371","96.533","Very Easy","","","","","","","","","","pt-BR","ef5afb8ea01a12890f8d39c9e860893a","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-curto-km-recortes-20608-001/p","46","12","3.833","63.170","Normal","","","","","","","","","","pt-BR","4ce6fcb5dbc0941004b164000655e9ad","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/longos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","105","22","4.773","78.716","Fairly Easy","","","","","","","","","","pt-BR","980d4af6aae0bd5340520fd32d7a91b3","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-lupo-km-longo-moletinho-20647-001/p","203","34","5.971","42.827","Hard","","","","","","","","","","pt-BR","f5d75818ed885dac1aa689e5fcae8db6","Indexable",""
"https://www.lupo.com.br/sunga-lupo-km-recorte-28964-002/p","44","15","2.933","92.339","Very Easy","","","","","","","","","","pt-BR","b15977c3c2fc0f40931b43a4da92fd9a","Indexable",""
"https://www.lupo.com.br/sunga-lupo-estampada-28965-007/p","45","13","3.462","83.002","Easy","","","","","","","","","","pt-BR","3815ea5974ab873ed418520cdbcc5def","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-recorte-28981-002/p","46","13","3.538","92.896","Very Easy","","","","","","","","","","pt-BR","9e8d58a1ca3ce57c99749eca7d4f46bc","Indexable",""
"https://www.lupo.com.br/meninos/beachwear/shorts","410","59","6.949","33.058","Hard","","","","","","","","","","pt-BR","ed1b4f309aa7f364f821fe6761551ed8","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-estampada-28968-007/p","44","13","3.385","68.809","Normal","","","","","","","","","","pt-BR","7017c2b41869a06478dc59813af93b2e","Indexable",""
"https://www.lupo.com.br/short-magic-print-beachwear-lupo-kids-29008-001/p","54","20","2.700","63.095","Normal","","","","","","","","","","pt-BR","393172fd5a889d8261fa52daf30bc511","Indexable",""
"https://www.lupo.com.br/sunga-lupo-boxer-lisa-28966-001/p","49","15","3.267","74.030","Fairly Easy","","","","","","","","","","pt-BR","2468e45e5fb358fedf89fc9d8e7f1fe1","Indexable",""
"https://www.lupo.com.br/sunga-lupo-lisa-28963-001/p","47","15","3.133","75.855","Fairly Easy","","","","","","","","","","pt-BR","21e3a7ab5d85a679cbd1f6fd252f5ef2","Indexable",""
"https://www.lupo.com.br/produtos/beachwear","176","41","4.293","100.000","Very Easy","","","","","","","","","","pt-BR","5c91dfef92ad2d546fe560db2bf10e43","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-basica-kit2-02830-088/p","76","15","5.067","65.887","Normal","","","","","","","","","","pt-BR","14f1d7baf7a6b9aa4120e99b37b97d3a","Indexable",""
"https://www.lupo.com.br/meninos/meias/urban","625","80","7.812","51.769","Fairly Hard","","","","","","","","","","pt-BR","bbd5554e424b8851f156943fd6cf3332","Indexable",""
"https://www.lupo.com.br/meninos/meias/soquete","561","74","7.581","60.402","Normal","","","","","","","","","","pt-BR","c020ada07f775c6212c80d8a6636bc24","Indexable",""
"https://www.lupo.com.br/meninos/meias/esportivas","360","51","7.059","44.335","Hard","","","","","","","","","","pt-BR","8caf810744c28e71baeba7e97141fee3","Indexable",""
"https://www.lupo.com.br/produtos/cuecas","946","142","6.662","58.686","Fairly Hard","","","","","","","","","","pt-BR","6f10b1c6a2f170b001be0887f1dd730d","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-sport-02725-005/p","69","15","4.600","39.096","Hard","","","","","","","","","","pt-BR","933e550ac2d602b1194c79d260611f52","Indexable",""
"https://www.lupo.com.br/produtos/cuecas/boxer","535","86","6.221","55.515","Fairly Hard","","","","","","","","","","pt-BR","7d407f33a30360bd43b12b86838633b6","Indexable",""
"https://www.lupo.com.br/meia-disney-kf-filme-moana-2-02256-001/p","72","16","4.500","76.543","Fairly Easy","","","","","","","","","","pt-BR","53097827ece4d1f1667f56055a0cee57","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/curtos","522","81","6.444","55.242","Fairly Hard","","","","","","","","","","pt-BR","dd50a7653a676d076e53043549114a2d","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-invisivel","70","13","5.385","73.261","Fairly Easy","","","","","","","","","","pt-BR","fd8613c563ae8997d706b06ca0f14ce2","Indexable",""
"https://www.lupo.com.br/meia-smurfs-kf-14050-002/p","60","15","4.000","89.975","Easy","","","","","","","","","","pt-BR","66871d797e61d833f7a37ad8366cd61d","Indexable",""
"https://www.lupo.com.br/meninas/meias/urban","604","78","7.744","48.824","Hard","","","","","","","","","","pt-BR","ac113df78ca24dabf9a7cd88bfacd069","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-02835-005/p","71","15","4.733","55.470","Fairly Hard","","","","","","","","","","pt-BR","79c4c80f6d5eaca4325d1db5226a1cd6","Indexable",""
"https://www.lupo.com.br/meninas/meias/com-solado","157","23","6.826","47.411","Hard","","","","","","","","","","pt-BR","deaf7fa4c0f1123655b1e5f59cf9ee0a","Indexable",""
"https://www.lupo.com.br/meninas/meias/soquete","747","93","8.032","54.624","Fairly Hard","","","","","","","","","","pt-BR","2a2ad1f079e8de4c1b65d5c15e7d0649","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-medio","104","19","5.474","89.835","Easy","","","","","","","","","","pt-BR","f65d713c6fd8c2eb3a66c6df9895d90f","Indexable",""
"https://www.lupo.com.br/meia-lupo-kf-aplicativo-02685-012/p","75","16","4.688","53.181","Fairly Hard","","","","","","","","","","pt-BR","cac1f170a9d359380e9c96c8f3ca741f","Indexable",""
"https://www.lupo.com.br/meninas/meias/sapatilha","66","13","5.077","65.809","Normal","","","","","","","","","","pt-BR","d0bc761fc3180c5a06a5e91a06203f24","Indexable",""
"https://www.lupo.com.br/meninas/meia-calca","695","104","6.683","61.771","Normal","","","","","","","","","","pt-BR","764808bdcab68484cb65e75d5a53f8f3","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-curto","199","30","6.633","72.990","Fairly Easy","","","","","","","","","","pt-BR","8554e05c35d412b189c776a21fe3f7a6","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-home-socks-02940-015/p","65","14","4.643","62.858","Normal","","","","","","","","","","pt-BR","3ec2c4f764f9b311d06da5992cd955c4","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-longo","161","25","6.440","49.490","Hard","","","","","","","","","","pt-BR","9915152cbfff798bc342af4990bb8edf","Indexable",""
"https://www.lupo.com.br/calcinha-disney-kf-frozen-kit3-18202-089/p","46","12","3.833","85.240","Easy","","","","","","","","","","pt-BR","ab3300d4d9aac9c5f35ba3a975011356","Indexable",""
