"Address","Indexability","Indexability Status","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Canonical Link Element 1","HTTP Canonical","Meta Robots 1","X-Robots-Tag 1"
"https://teksea.net/produto/thor-monitoramento-remoto/","Indexable","","","","","","https://teksea.net/produto/thor-monitoramento-remoto/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/bms-sistema-de-monitoramento-de-baterias/","Indexable","","","","","","https://teksea.net/produto/bms-sistema-de-monitoramento-de-baterias/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/investimentos-bacia-de-campos-setor-offshore/","Indexable","","","","","","https://teksea.net/investimentos-bacia-de-campos-setor-offshore/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/tekleakage-monitoramento-de-isolacao-em-barramentos-eletricos/","Indexable","","","","","","https://teksea.net/produto/tekleakage-monitoramento-de-isolacao-em-barramentos-eletricos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/teknav-nlc-painel-luzes-de-navegacao-e-sinalizacao/","Indexable","","","","","","https://teksea.net/produto/teknav-nlc-painel-luzes-de-navegacao-e-sinalizacao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/compactos-moveis/","Indexable","","","","","","https://teksea.net/subcategoria/compactos-moveis/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/","Indexable","","https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/page/2/","","","","https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/documentacao/","Indexable","","","","","","https://teksea.net/documentacao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/conversor-estatico/","Indexable","","","","","","https://teksea.net/subcategoria/conversor-estatico/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","Indexable","","","","","","https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/defesa-seguranca/","Indexable","","https://teksea.net/mercados-que-atendemos/defesa-seguranca/page/2/","","","","https://teksea.net/mercados-que-atendemos/defesa-seguranca/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","Indexable","","","","","","https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ups-industrial-scr-igbt/","Indexable","","","","","","https://teksea.net/produto/ups-industrial-scr-igbt/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","Indexable","","","","","","https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/protecao/","Indexable","","","","","","https://teksea.net/subcategoria/protecao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/acucar-etanol/","Indexable","","https://teksea.net/mercados-que-atendemos/acucar-etanol/page/2/","","","","https://teksea.net/mercados-que-atendemos/acucar-etanol/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/segmento/automacao/","Indexable","","https://teksea.net/segmento/automacao/page/2/","","","","https://teksea.net/segmento/automacao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","Indexable","","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/page/2/","","","","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/noticias/","Indexable","","https://teksea.net/noticias/page/2/","","","","https://teksea.net/noticias/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/segmento/acessorios/","Indexable","","","","","","https://teksea.net/segmento/acessorios/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","Indexable","","","","","","https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","Indexable","","","","","","https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-bombas-serie-k/","Indexable","","","","","","https://teksea.net/produto/kral-bombas-serie-k/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/energia/","Indexable","","https://teksea.net/mercados-que-atendemos/energia/page/2/","","","","https://teksea.net/mercados-que-atendemos/energia/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","Indexable","","","","","","https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/radares/","Indexable","","","","","","https://teksea.net/produto/radares/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/display-ecdis/","Indexable","","","","","","https://teksea.net/produto/display-ecdis/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","Indexable","","","","","","https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","Indexable","","","","","","https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/segmento/energia-critica/","Indexable","","https://teksea.net/segmento/energia-critica/page/2/","","","","https://teksea.net/segmento/energia-critica/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/chaveados-modulares-tps/","Indexable","","","","","","https://teksea.net/subcategoria/chaveados-modulares-tps/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","Indexable","","","","","","https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/eventos/mostra-bid-brasil/","Indexable","","","","","","https://teksea.net/eventos/mostra-bid-brasil/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","Indexable","","","","","","https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","Indexable","","","","","","https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/papel-celulose/","Indexable","","https://teksea.net/mercados-que-atendemos/papel-celulose/page/2/","","","","https://teksea.net/mercados-que-atendemos/papel-celulose/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/fire-system/","Indexable","","","","","","https://teksea.net/produto/fire-system/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/mercados-que-atendemos/naval-portos/","Indexable","","https://teksea.net/mercados-que-atendemos/naval-portos/page/2/","","","","https://teksea.net/mercados-que-atendemos/naval-portos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","Indexable","","","","","","https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/corenet-corebox-g2/","Indexable","","","","","","https://teksea.net/produto/corenet-corebox-g2/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/corebox-smart-g1/","Indexable","","","","","","https://teksea.net/produto/corebox-smart-g1/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/fale-conosco/","Indexable","","","","","","https://teksea.net/fale-conosco/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-fluxometro-serie-omp/","Indexable","","","","","","https://teksea.net/produto/kral-fluxometro-serie-omp/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/","Indexable","","","","","","https://teksea.net/videos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","Indexable","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","Indexable","","","","","","https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/inversor-cc-ca/","Indexable","","","","","","https://teksea.net/subcategoria/inversor-cc-ca/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","Indexable","","","","","","https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","Indexable","","","","","","https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","Indexable","","","","","","https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","Indexable","","","","","","https://teksea.net/produto/ccm-centro-de-controle-de-motores/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","Indexable","","","","","","https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/noticias/page/2/","Indexable","","","https://teksea.net/noticias/","","","https://teksea.net/noticias/page/2/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","Indexable","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","Non-Indexable","Canonicalised","","","","","https://teksea.net/central-de-documentos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo","Non-Indexable","Canonicalised","","","","","https://teksea.net/central-de-documentos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/2026/04/07/","Non-Indexable","noindex","","","","","","","noindex, follow",""
"https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","Indexable","","","","","","https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/tekcharger-swm/","Indexable","","","","","","https://teksea.net/produto/tekcharger-swm/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/tekpower-tps-retificador-carregador/","Indexable","","","","","","https://teksea.net/videos/tekpower-tps-retificador-carregador/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/subcategoria/navegacao-e-comunicacao/","Indexable","","","","","","https://teksea.net/subcategoria/navegacao-e-comunicacao/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/2026/03/25/","Non-Indexable","noindex","","","","","","","noindex, follow",""
"https://teksea.net/produto/kral-bombas-z-series/","Indexable","","","","","","https://teksea.net/produto/kral-bombas-z-series/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/vhf-icom-m506/","Indexable","","","","","","https://teksea.net/produto/vhf-icom-m506/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-bombas-serie-l/","Indexable","","","","","","https://teksea.net/produto/kral-bombas-serie-l/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","Indexable","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/motor-h-eco/","Indexable","","","","","","https://teksea.net/produto/motor-h-eco/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","Indexable","","","","","","https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","Indexable","","","","","","https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","Indexable","","","","","","https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/tekpower-scr-retificador-carregador/","Indexable","","","","","","https://teksea.net/videos/tekpower-scr-retificador-carregador/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ups-industrial-full-igbt/","Indexable","","","","","","https://teksea.net/produto/ups-industrial-full-igbt/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ups-comercial/","Indexable","","","","","","https://teksea.net/produto/ups-comercial/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","Indexable","","","","","","https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/inversor-cc-ca-rack-19/","Indexable","","","","","","https://teksea.net/produto/inversor-cc-ca-rack-19/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/ups-modular/","Indexable","","","","","","https://teksea.net/produto/ups-modular/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/inversor-cc-ca-industrial/","Indexable","","","","","","https://teksea.net/produto/inversor-cc-ca-industrial/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/kral-bombas-serie-c/","Indexable","","","","","","https://teksea.net/produto/kral-bombas-serie-c/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","Indexable","","","","","","https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/central-de-documentos/","Indexable","","","","","","https://teksea.net/central-de-documentos/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","Indexable","","","","","","https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","Indexable","","","","","","https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://teksea.net/2026/02/26/","Non-Indexable","noindex","","","","","","","noindex, follow",""
"https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","Indexable","","","","","","https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
