"Address","Title 1","Occurrences","HTML hreflang 1","HTML hreflang 1 URL","HTTP hreflang 1","HTTP hreflang 1 URL","Sitemap hreflang 1","Sitemap hreflang 1 URL","Indexability","Indexability Status"
"https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","Entretela Hidrossolúvel","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/toque-macio/","Entretelas de Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","Tecido Plano","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/termocolante/","Entretelas Termocolantes","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/maquinas-acessorios/","Máquinas para Confecção","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","Tela","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","Rasgo Fácil","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/acessorios/","Acessórios","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/","Compre online produtos de Lola Aviamentos - Entretelas para confecções e insumos para Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/branca/","Branca","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","Entretelas de Malha","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tnt-termocolante/","TNT Termocolante","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/contato/","Contato - Lola Aviamentos - Entretelas para confecções e insumos para Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/liquidacao/","Liquidação","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","Preta","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","Tecidos","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","Entretela de tecido","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","Algodão","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","Aba Plástica","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","Viés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","Filme Papel Termocolante Definitivo para Patchwork","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","Entretela Não Tecido para Bordado Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","Entretela Não Tecido para Bordado Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","Entretela Não Tecido para Bordado Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","Entretela Não Tecido para Bordado Toque Macio Rasgável 60g Lef-60","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","Entretela Não Tecido para Bordado Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","Entretela Não Tecido para Bordado Preta Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","Entretela Não Tecido para Bordado Toque Macio Rasgável 40g 90cm x 20","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","Entretela Não Tecido para Bordado Rasgável","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","Entretela Não Tecido Termocolante de Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","Entretela Não Tecido para Bordado Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","Entretela Não Tecido Termocolante de Toque Macio 20g 90cm x 100m","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","Entretela Não Tecido Termocolante de Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","Entretela Não Tecido para Bordado Toque Macio 50g Lepo-50","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","Entretela Não Tecido Termocolante de Toque Macio 60g","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","Entretela Não Tecido Termocolante de Toque Macio 50g 90cm x 100m","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","Entretela Não Tecido para Bordado Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","Entretela Não Tecido para Bordado Toque Macio","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","Case para Bonés resistente","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","Medidor de Circunferência para Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","Cortador de Amostras para Gramatura","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","Tela de Poliéster","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","Entretela de Malha Termocolante 60g Lab-203/204","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/filme/","Filme para Bordado - Qualidade e Variedade","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","Entretela de Malha Termocolante 40g Lab-501/502","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","Filme Plástico Mágico para Bordado 45g - Flexível","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","Viés de Tecido","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","Botão de Forrar / Encapar para Boné 13mm 1.000un.","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","Viés Tecido Fosco","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","Aba Plástica para Boné Curva 20kg AB-80","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","Aba para Boné","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","Fita Dupla Face  - Alta Aderência Lola","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","Entretela Cavalinho de Memória Termocolante Branca 285g 1,6m x 100m","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","Entretela Cavalinho de Memória Termocolante Preta","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","Entretela Cavalinho de Memória Termocolante Branca","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","Entretela Cavalinho de Memória Branca 235g Sem Cola","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","Entretela Cavalinho de Memória Termocolante Branca","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","Entretelas de Algodão Termocolante","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","Entretela de TNT (Micro Ponto) Termocolante 30g Lab-401/402","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","Entretela de TNT (Micro Ponto) Termocolante 40g Lab-403/404","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","Entretela de TNT (Micro Ponto) Termocolante 50g Lab-405/406","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","Entretela Hidrossolúvel para Bordado 40g 1,57 x 100m","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","Entretela Termocolante Leve 30g","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","Entretela de Tecido Plano Termocolante 60g Lab-601/602","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","Viés Tecido Fosco 55mm - Carneira","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","Entretela de Malha Termocolante 45g LAb-701/702","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","Entretela de Malha Termocolante 60g Lab-503/504","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","Entretela de Malha Termocolante 40g Lab-1001/1002","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","Entretela de Malha Termocolante 60g Lab-801/802","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","Entretela de Malha Termocolante 40g Lab-201/202","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","Entretela de Malha Termocolante 80g Lab-901/902","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","Aba Plástica Curva para Boné 20kg AB-230 - Material Puro e Leve","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","Aba Plástica Curva para Boné 19,6kg AB-50 - Material Puro e Leve","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","Máquina de Encapar Botão","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","Botão de Forrar / Encapar para Boné 15 mm 1.000un.","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","Máquina de Dublagem de Bonés por Moldes","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","Máquina Manual de Conformar Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","Máquina Pneumática de Conformar Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","Máquina Transfer MT-1500: Personalize Camisetas e Bonés Fácil","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","Base Máquina Transfer MT-1500 para Personalização Precisa","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","Máquina de Encapar Botão Semi Automática","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","Máquina de Passar para Bonés","0","","","","","","","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","Máquina de Costura na Aba Reta Automática Filigrana","0","","","","","","","Indexable",""
