"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://lolaaviamentos.com.br/entretela-alfaiataria/algodao/","527","163","3.233","77.376","Fairly Easy","","","","","","","","","","pt","961cad93ce3b382cfaca96615f9b81d6","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-alfaiataria/","1048","304","3.447","99.200","Very Easy","","","","","","","","","","pt","c0cc8ea28d04577c2e884e30b7b6bb10","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-70g-lab-407-408/","937","262","3.576","72.107","Fairly Easy","","","","","","","","","","pt","d1daecfbead867b2edf491628180316e","Indexable",""
"https://lolaaviamentos.com.br/bordado1/filmes/","574","180","3.189","82.741","Easy","","","","","","","","","","pt","1cce83f64f5a208b92cc9f88ea3f106","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/insumos-para-bones/","919","303","3.033","88.870","Easy","","","","","","","","","","pt","c5328db3772ca80ecefa207103606604","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/produtos/tela-de-poliester-mesh-7dmsd/","965","252","3.829","70.744","Fairly Easy","","","","","","","","","","pt","e3689eb599613b8c4549a294c83603f1","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/bordado1/termocolante/","648","210","3.086","74.584","Fairly Easy","","","","","","","","","","pt","bf32a72cd2b044519f4a71ce1ae834c1","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/insumos-para-bones/","919","303","3.033","88.870","Easy","","","","","","","","","","pt","4417dd54e76f7ed8e6ae2115e996cd00","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-60g-lab-409-410/","937","262","3.576","72.107","Fairly Easy","","","","","","","","","","pt","ab34de19a1045f2391cc8a87093e00d9","Indexable",""
"https://lolaaviamentos.com.br/bordado1/hidrossoluvel/","626","188","3.330","84.664","Easy","","","","","","","","","","pt","722057368399cb318d8785222e76b762","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-105g-155-100m/","867","250","3.468","77.927","Fairly Easy","","","","","","","","","","pt","24ef149494f9ea570040e9ca6aebd11a","Indexable",""
"https://www.lolaaviamentos.com.br/trocas-devolucoes/","1350","243","5.556","38.388","Hard","","","","","","","","","","pt","abee6b60f305319eccabcb796ca0b9c9","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/regulador-plastico-para-bone-1000-un/","901","231","3.900","68.793","Normal","","","","","","","","","","pt","7c00eaa0952ce6c58eaee5f0285a0e9d","Indexable",""
"https://lolaaviamentos.com.br/bordado1/rasgo-facil/","805","238","3.382","92.003","Very Easy","","","","","","","","","","pt","fda90ada438da82a926612e0ac9fa0cf","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/entretela-de-memoria/preta/","497","159","3.126","71.741","Fairly Easy","","","","","","","","","","pt","f05630178a8a15e304d86b73a27a3158","Non-Indexable","Canonicalised"
"https://lolaaviamentos.com.br/maquinas-acessorios/","603","204","2.956","69.429","Normal","","","","","","","","","","pt","95a5c963db794d43daa7d51d3a59dde0","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/","1048","304","3.447","99.200","Very Easy","","","","","","","","","","pt","49b59358a74139556826d87b2c5f3408","Indexable",""
"https://lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","902","247","3.652","72.852","Fairly Easy","","","","","","","","","","pt","1f118f3636f062b50ec202a9aaceb5ea","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/produtos/https-www-lolaaviamentos-com-br-acessorios/","852","264","3.227","75.964","Fairly Easy","","","","","","","","","","pt","b910e5b13def6b35cbbac6f4031fc35b","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1000un/","1016","302","3.364","82.266","Easy","","","","","","","","","","pt","3309608dd969b04ee578253403b75f02","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-60g-52cm-25m/","890","266","3.346","71.501","Fairly Easy","","","","","","","","","","pt","b584731198c898bd44b5ed1701f1a26d","Indexable",""
"https://lolaaviamentos.com.br/entretela-de-memoria/","660","231","2.857","71.780","Fairly Easy","","","","","","","","","","pt","880a5281c1bc9f39e50977dde2ac9c31","Non-Indexable","Canonicalised"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/cinza/","519","170","3.053","71.865","Fairly Easy","","","","","","","","","","pt","767b12620703111dc32f756bf2c60592","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-285g-16-100m/","898","256","3.508","69.591","Normal","","","","","","","","","","pt","80db5e2ccb44c73c21c346a44fa623bb","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-cinza-330g/","960","287","3.345","73.279","Fairly Easy","","","","","","","","","","pt","5e317fa215fccf2900a4ec72d5c53ed","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/regulador-plastico/","518","161","3.217","70.953","Fairly Easy","","","","","","","","","","pt","ce1a47be05c20e8eb8328b5ef823656a","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/filmes/","574","180","3.189","82.741","Easy","","","","","","","","","","pt","f6a607bcdf1a9b43b6064293deafa763","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/hidrossoluvel/","626","188","3.330","84.664","Easy","","","","","","","","","","pt","c3560532986f18071a9821af455d4ce4","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/toque-macio/","799","264","3.027","79.775","Fairly Easy","","","","","","","","","","pt","16e59c3ced80be047dfab169655ec519","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","646","191","3.382","86.848","Easy","","","","","","","","","","pt","6a8bb5bfa1c99dba2b78044b70792c12","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/termocolante/","648","210","3.086","74.584","Fairly Easy","","","","","","","","","","pt","2b24491b745f2399de80a0f0d04e001f","Indexable",""
"https://www.lolaaviamentos.com.br/maquinas-acessorios/","603","204","2.956","69.429","Normal","","","","","","","","","","pt","1a6b134bb48665337588a083b0e75a6b","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","621","192","3.234","81.352","Easy","","","","","","","","","","pt","399c1af815ad57782c2d9224b64c919d","Indexable",""
"https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","805","238","3.382","92.003","Very Easy","","","","","","","","","","pt","760574b533cecdab6ee35f4b72d84ddc","Indexable",""
"https://www.lolaaviamentos.com.br/acessorios/","514","175","2.937","72.016","Fairly Easy","","","","","","","","","","pt","8f5348eb1340c9b2f02225360beb5bc2","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/","1280","337","3.798","100.000","Very Easy","","","","","","","","","","pt","6053370dbd71fc941554e0c82f59efb4","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/branca/","542","181","2.994","72.369","Fairly Easy","","","","","","","","","","pt","69825749b0f1e079d14870081515c3d1","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","704","231","3.048","83.932","Easy","","","","","","","","","","pt","db1a1024258dfb8beb4bc1d172f9afa5","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tnt-termocolante/","633","200","3.165","80.799","Easy","","","","","","","","","","pt","bd386ab1cfbcd63978bccb314f095498","Indexable",""
"https://www.lolaaviamentos.com.br/contato/","456","144","3.167","69.671","Normal","","","","","","","","","","pt","e48086069f15865f9a5ded7df53fbeae","Indexable",""
"https://www.lolaaviamentos.com.br/liquidacao/","901","260","3.465","99.093","Very Easy","","","","","","","","","","pt","f37a6155f0d3e1a018b2476dca3e2a9","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","497","159","3.126","71.741","Fairly Easy","","","","","","","","","","pt","d6b61a015904ee5415ca49e3b1b312f8","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","495","158","3.133","69.833","Normal","","","","","","","","","","pt","85cc87427ad471fb1a234102bc2c3d5a","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","455","137","3.321","66.059","Normal","","","","","","","","","","pt","896621bc839852f8c7a917fb66f8197","Indexable",""
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","527","163","3.233","77.376","Fairly Easy","","","","","","","","","","pt","39c8724ba6b8941d37f0004e0c814403","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","558","188","2.968","75.103","Fairly Easy","","","","","","","","","","pt","4ea24060db9397a4de7e5fff521928f2","Indexable",""
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","597","191","3.126","75.700","Fairly Easy","","","","","","","","","","pt","7a0e2cf95a21b00276a61ed6d21d879d","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","1000","251","3.984","71.746","Fairly Easy","","","","","","","","","","pt","a265237aed57094885aff721134ccce7","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","1011","289","3.498","73.665","Fairly Easy","","","","","","","","","","pt","22c5806616254a4fce4b1a73c8b8f840","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","1007","286","3.521","73.547","Fairly Easy","","","","","","","","","","pt","3c3426128c0417f27bf3b51d6099f8f3","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","868","234","3.709","72.661","Fairly Easy","","","","","","","","","","pt","8627bdbc0409c13949d168872290a7c","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","1022","286","3.573","72.003","Fairly Easy","","","","","","","","","","pt","bf7137b0333d14b1b103792b1ec98405","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","1007","286","3.521","73.547","Fairly Easy","","","","","","","","","","pt","5f8717a1896938314bab66e397bddc38","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","912","237","3.848","70.927","Fairly Easy","","","","","","","","","","pt","31c0903dcdde1b227159fd043657fd5e","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","1022","286","3.573","72.003","Fairly Easy","","","","","","","","","","pt","43de5371b2c82e98b4a70c0c265df1f1","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","992","286","3.469","74.112","Fairly Easy","","","","","","","","","","pt","d7ad57d51b4da87a88614204169e4ada","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","1040","298","3.490","72.488","Fairly Easy","","","","","","","","","","pt","506f9460116a1ef733777129f68a1038","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","1025","294","3.486","70.330","Fairly Easy","","","","","","","","","","pt","381ce570cc908f98ffe219f7dae5679a","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","1040","298","3.490","72.488","Fairly Easy","","","","","","","","","","pt","5c46de812107945f49df95b1a53be1b7","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","1017","295","3.447","73.316","Fairly Easy","","","","","","","","","","pt","c303f8e597a93b0b7dd614a302e06b29","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","1039","295","3.522","72.167","Fairly Easy","","","","","","","","","","pt","c8671e8eb9ea32502c10a0e2313bd13b","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","1040","298","3.490","72.569","Fairly Easy","","","","","","","","","","pt","d6a5d625bd73ca6c4e69c10d99e9b2d2","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-50g-90cm-x-100m/","1017","295","3.447","73.316","Fairly Easy","","","","","","","","","","pt","580834339fcb896af967f735009f7475","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-20g-90cm-100m/","1014","292","3.473","69.068","Normal","","","","","","","","","","pt","b46649739eb20fd6377db429a301600a","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-60g-lepo-60/","1043","297","3.512","72.112","Fairly Easy","","","","","","","","","","pt","949dd778e856544df8fadfb0415ceec3","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/case-para-bones/","820","226","3.628","76.355","Fairly Easy","","","","","","","","","","pt","78037a3b787339376729f6167c8dbd3","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/medidor-de-circunferencia-para-bones/","836","231","3.619","75.149","Fairly Easy","","","","","","","","","","pt","1aeaacca14056b6859a93d6f64bae71","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/cortador-amostras/","846","229","3.694","74.685","Fairly Easy","","","","","","","","","","pt","9097e34a393a28e39239a80e3caf45d6","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/tela-de-poliester-ltn-130g-155-x-100m1/","894","248","3.605","78.642","Fairly Easy","","","","","","","","","","pt","459242fdcb727235b20e824f5060eb93","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-203-204/","972","286","3.399","73.961","Fairly Easy","","","","","","","","","","pt","f977a5c8d30c02857cac453e558b6267","Indexable",""
"https://www.lolaaviamentos.com.br/filme/","533","170","3.135","79.689","Fairly Easy","","","","","","","","","","pt","7c87bd47883cc32070fbb6bbb8e23635","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-501-502/","977","287","3.404","73.492","Fairly Easy","","","","","","","","","","pt","e9e9b709515d0dc500a86941ea2b7db4","Indexable",""
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","991","279","3.552","100.000","Very Easy","","","","","","","","","","pt","1bed593df56bfe669bbebaa9ae25733d","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","838","236","3.551","77.038","Fairly Easy","","","","","","","","","","pt","c5bf2024fcea0fee31514aaa0f637eec","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","1010","296","3.412","82.419","Easy","","","","","","","","","","pt","4098596739a3d2a57dc0ff27d7b5b395","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","838","236","3.551","77.139","Fairly Easy","","","","","","","","","","pt","5650a27229b26a2eab4ec5512e9edc44","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","1055","304","3.470","77.495","Fairly Easy","","","","","","","","","","pt","153a0b83110cf7f3c18d57a37c22c94e","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","1055","304","3.470","77.495","Fairly Easy","","","","","","","","","","pt","6299cf78dc758c4faeacedaa15a185d8","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","1009","297","3.397","81.140","Easy","","","","","","","","","","pt","6910c1b8241fd4f1ce5cd35f9cf8084","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","1015","312","3.253","71.757","Fairly Easy","","","","","","","","","","pt","720ec6a165fbb829c30fefc6cc555024","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","875","244","3.586","69.866","Normal","","","","","","","","","","pt","5f912b24c2b80fa27dc8ac961fff4436","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","920","267","3.446","70.001","Fairly Easy","","","","","","","","","","pt","957a93dee740597949cdb51aaeb8623a","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","951","273","3.484","71.017","Fairly Easy","","","","","","","","","","pt","8347cc69ea722fe0ab244e1c569f884d","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","921","266","3.462","69.945","Normal","","","","","","","","","","pt","46c21758e0deeaf76afb8869e43fecd8","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","902","247","3.652","72.852","Fairly Easy","","","","","","","","","","pt","58383ffeacc7dbe9b7c909c1e28b7787","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","915","256","3.574","70.066","Fairly Easy","","","","","","","","","","pt","c926975226ebeb2b3c7e8ff9c64470b3","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","927","259","3.579","71.420","Fairly Easy","","","","","","","","","","pt","f7b33413f94c49a214e4309588c4c8b6","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","932","259","3.598","71.925","Fairly Easy","","","","","","","","","","pt","882ef42e611c99de935a2c19a29615e9","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","906","264","3.432","70.009","Fairly Easy","","","","","","","","","","pt","90149c818701c28a1f8f94535638d5bb","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","880","240","3.667","69.003","Normal","","","","","","","","","","pt","5358a9ebf7d9a9103a6dcf260bf66353","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","874","240","3.642","69.657","Normal","","","","","","","","","","pt","fc8f7c170379cb34a9fc7dddb6fff3f3","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","817","232","3.522","77.655","Fairly Easy","","","","","","","","","","pt","e903bce518f7c850e42a49208a853b5c","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","980","290","3.379","74.347","Fairly Easy","","","","","","","","","","pt","1fe1487e3e725c966e773e0316afcd3e","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","977","287","3.404","73.492","Fairly Easy","","","","","","","","","","pt","4b065f6f3fbdddcd2257e7adfee64a8f","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","985","290","3.397","73.868","Fairly Easy","","","","","","","","","","pt","c2e323d2fad2c2730292f4e835b4b000","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","981","290","3.383","74.475","Fairly Easy","","","","","","","","","","pt","a9be717d99e8cf7358dfb3929c5615a8","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","972","288","3.375","74.159","Fairly Easy","","","","","","","","","","pt","a9877681dbe48af4812d601bccc72f97","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","981","312","3.144","74.631","Fairly Easy","","","","","","","","","","pt","5a012b99211db856b3e72ff95b29bc4a","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","1022","302","3.384","78.487","Fairly Easy","","","","","","","","","","pt","8e3af48eedeaa721cf39e3643a44a7e5","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","1055","304","3.470","77.495","Fairly Easy","","","","","","","","","","pt","2a60b47b3b9c6c987af29cb41867aaa5","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","801","241","3.324","66.264","Normal","","","","","","","","","","pt","e31776ecc65f3d91bc3e56956aa8ffe7","Indexable",""
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","1011","297","3.404","81.961","Easy","","","","","","","","","","pt","90ca9c9eb7cf993110fe8c80129e9b1e","Indexable",""
